"","UserId","last_purchase","recency","frequency","momentary","one_time","avg_per_purchase","r","f","m","groupRFM","score","segment_recency"
"554","270438",2018-06-29,185.770833333333,2,6985.56,"More than once",3492.78,3,1,1,311,5,"Temporary idle"
"555","270648",2018-07-21,163.770833333333,2,2933.28,"More than once",1466.64,3,1,1,311,5,"Temporary idle"
"556","270837",2018-07-31,153.770833333333,2,1798.56,"More than once",899.28,3,1,1,311,5,"Temporary idle"
"557","272454",2018-08-07,146.770833333333,1,1200.24,"One-timer",1200.24,3,1,1,311,5,"Temporary idle"
"558","272496",2018-07-24,160.770833333333,1,5666.16,"One-timer",5666.16,3,1,1,311,5,"Temporary idle"
"559","272622",2018-06-23,191.770833333333,1,2979.12,"One-timer",2979.12,3,1,1,311,5,"NA"
"560","272979",2018-08-08,145.770833333333,3,3072,"More than once",1024,3,1,1,311,5,"Temporary idle"
"561","274092",2018-07-23,161.770833333333,1,2661.06,"One-timer",2661.06,3,1,1,311,5,"Temporary idle"
"562","274302",2018-08-13,140.770833333333,1,2373.12,"One-timer",2373.12,3,1,1,311,5,"Temporary idle"
"563","274470",2018-08-12,141.770833333333,1,1900.8,"One-timer",1900.8,3,1,1,311,5,"Temporary idle"
"564","275121",2018-07-01,183.770833333333,1,496.08,"One-timer",496.08,3,1,1,311,5,"Temporary idle"
"565","275520",2018-06-27,187.770833333333,1,253.44,"One-timer",253.44,3,1,1,311,5,"Temporary idle"
"566","275562",2018-06-25,189.770833333333,1,7045.68,"One-timer",7045.68,3,1,1,311,5,"Temporary idle"
"567","275835",2018-08-08,145.770833333333,1,25800,"One-timer",25800,3,1,1,311,5,"Temporary idle"
"568","277641",2018-06-25,189.770833333333,2,6861.24,"More than once",3430.62,3,1,1,311,5,"Temporary idle"
"569","277683",2018-08-04,149.770833333333,2,1353.36,"More than once",676.68,3,1,1,311,5,"Temporary idle"
"570","277767",2018-08-03,150.770833333333,1,2137.08,"One-timer",2137.08,3,1,1,311,5,"Temporary idle"
"571","277809",2018-07-10,174.770833333333,1,1335.06,"One-timer",1335.06,3,1,1,311,5,"Temporary idle"
"572","277935",2018-07-23,161.770833333333,1,8403.96,"One-timer",8403.96,3,1,1,311,5,"Temporary idle"
"573","278103",2018-08-01,152.770833333333,1,4956.3,"One-timer",4956.3,3,1,1,311,5,"Temporary idle"
"574","279174",2018-08-15,138.770833333333,2,6724.56,"More than once",3362.28,3,1,1,311,5,"Temporary idle"
"575","280119",2018-08-04,149.770833333333,1,6965.1,"One-timer",6965.1,3,1,1,311,5,"Temporary idle"
"576","281211",2018-08-01,152.770833333333,1,495.36,"One-timer",495.36,3,1,1,311,5,"Temporary idle"
"577","281295",2018-08-19,134.770833333333,1,2258.64,"One-timer",2258.64,3,1,1,311,5,"Temporary idle"
"578","281358",2018-08-12,141.770833333333,1,3351.72,"One-timer",3351.72,3,1,1,311,5,"Temporary idle"
"579","281505",2018-07-31,153.770833333333,2,4621.26,"More than once",2310.63,3,1,1,311,5,"Temporary idle"
"580","282786",2018-08-20,133.770833333333,1,2177.52,"One-timer",2177.52,3,1,1,311,5,"Temporary idle"
"581","282954",2018-06-29,185.770833333333,1,1747.26,"One-timer",1747.26,3,1,1,311,5,"Temporary idle"
"582","282975",2018-08-13,140.770833333333,4,11165.88,"More than once",2791.47,3,1,1,311,5,"Temporary idle"
"583","283059",2018-08-04,149.770833333333,2,2497.02,"More than once",1248.51,3,1,1,311,5,"Temporary idle"
"584","283122",2018-07-03,181.770833333333,1,1474.44,"One-timer",1474.44,3,1,1,311,5,"Temporary idle"
"585","283164",2018-06-24,190.770833333333,1,2599.92,"One-timer",2599.92,3,1,1,311,5,"Temporary idle"
"586","283185",2018-07-02,182.770833333333,1,3465.24,"One-timer",3465.24,3,1,1,311,5,"Temporary idle"
"587","283668",2018-06-22,192.770833333333,1,919.86,"One-timer",919.86,3,1,1,311,5,"NA"
"588","284151",2018-07-30,154.770833333333,2,4014.3,"More than once",2007.15,3,1,1,311,5,"Temporary idle"
"589","284193",2018-08-22,131.770833333333,3,2004.78,"More than once",668.26,3,1,1,311,5,"Temporary idle"
"590","284781",2018-07-20,164.770833333333,1,1054.62,"One-timer",1054.62,3,1,1,311,5,"Temporary idle"
"591","284970",2018-06-22,192.770833333333,1,1870.26,"One-timer",1870.26,3,1,1,311,5,"NA"
"592","285012",2018-07-30,154.770833333333,1,11477.22,"One-timer",11477.22,3,1,1,311,5,"Temporary idle"
"593","286482",2018-07-20,164.770833333333,1,2764.08,"One-timer",2764.08,3,1,1,311,5,"Temporary idle"
"594","286839",2018-07-30,154.770833333333,2,12480.24,"More than once",6240.12,3,1,1,311,5,"Temporary idle"
"595","287322",2018-08-17,136.770833333333,1,492.96,"One-timer",492.96,3,1,1,311,5,"Temporary idle"
"596","287406",2018-08-22,131.770833333333,1,598.8,"One-timer",598.8,3,1,1,311,5,"Temporary idle"
"597","287931",2018-07-17,167.770833333333,2,1917.72,"More than once",958.86,3,1,1,311,5,"Temporary idle"
"598","288183",2018-07-18,166.770833333333,1,1657.08,"One-timer",1657.08,3,1,1,311,5,"Temporary idle"
"599","288351",2018-07-16,168.770833333333,2,4890.6,"More than once",2445.3,3,1,1,311,5,"Temporary idle"
"600","288477",2018-08-04,149.770833333333,1,2814.96,"One-timer",2814.96,3,1,1,311,5,"Temporary idle"
"601","288540",2018-06-25,189.770833333333,1,1934.28,"One-timer",1934.28,3,1,1,311,5,"Temporary idle"
"602","289002",2018-07-17,167.770833333333,1,2550.24,"One-timer",2550.24,3,1,1,311,5,"Temporary idle"
"603","290031",2018-08-21,132.770833333333,2,4305.42,"More than once",2152.71,3,1,1,311,5,"Temporary idle"
"604","290577",2018-07-24,160.770833333333,2,2122.68,"More than once",1061.34,3,1,1,311,5,"Temporary idle"
"605","291585",2018-08-15,138.770833333333,2,4147.14,"More than once",2073.57,3,1,1,311,5,"Temporary idle"
"606","291627",2018-07-31,153.770833333333,1,2769.54,"One-timer",2769.54,3,1,1,311,5,"Temporary idle"
"607","291900",2018-08-21,132.770833333333,3,5630.7,"More than once",1876.9,3,1,1,311,5,"Temporary idle"
"608","292866",2018-08-03,150.770833333333,2,3889.68,"More than once",1944.84,3,1,1,311,5,"Temporary idle"
"609","292992",2018-07-18,166.770833333333,2,25506.6,"More than once",12753.3,3,1,1,311,5,"Temporary idle"
"610","293412",2018-08-03,150.770833333333,1,1209.36,"One-timer",1209.36,3,1,1,311,5,"Temporary idle"
"611","293496",2018-07-29,155.770833333333,1,2812.08,"One-timer",2812.08,3,1,1,311,5,"Temporary idle"
"612","293790",2018-07-22,162.770833333333,1,2288.52,"One-timer",2288.52,3,1,1,311,5,"Temporary idle"
"613","294000",2018-07-24,160.770833333333,1,3747.84,"One-timer",3747.84,3,1,1,311,5,"Temporary idle"
"614","294189",2018-08-06,147.770833333333,2,5357.64,"More than once",2678.82,3,1,1,311,5,"Temporary idle"
"615","294462",2018-07-10,174.770833333333,1,2637.12,"One-timer",2637.12,3,1,1,311,5,"Temporary idle"
"616","296205",2018-06-26,188.770833333333,1,9014.4,"One-timer",9014.4,3,1,1,311,5,"Temporary idle"
"617","297108",2018-07-02,182.770833333333,1,1302.24,"One-timer",1302.24,3,1,1,311,5,"Temporary idle"
"618","297129",2018-07-15,169.770833333333,1,3666.72,"One-timer",3666.72,3,1,1,311,5,"Temporary idle"
"619","297234",2018-06-26,188.770833333333,2,10502.4,"More than once",5251.2,3,1,1,311,5,"Temporary idle"
"620","297381",2018-07-20,164.770833333333,3,9061.08,"More than once",3020.36,3,1,1,311,5,"Temporary idle"
"621","298095",2018-08-03,150.770833333333,2,8392.8,"More than once",4196.4,3,1,1,311,5,"Temporary idle"
"622","298179",2018-07-17,167.770833333333,1,1536.48,"One-timer",1536.48,3,1,1,311,5,"Temporary idle"
"623","298326",2018-06-26,188.770833333333,1,2559.24,"One-timer",2559.24,3,1,1,311,5,"Temporary idle"
"624","298851",2018-08-21,132.770833333333,3,7593.12,"More than once",2531.04,3,1,1,311,5,"Temporary idle"
"625","299061",2018-08-21,132.770833333333,1,1443.6,"One-timer",1443.6,3,1,1,311,5,"Temporary idle"
"626","299082",2018-07-01,183.770833333333,2,2328,"More than once",1164,3,1,1,311,5,"Temporary idle"
"627","299145",2018-07-16,168.770833333333,2,13087.5,"More than once",6543.75,3,1,1,311,5,"Temporary idle"
"628","299691",2018-07-10,174.770833333333,1,741.6,"One-timer",741.6,3,1,1,311,5,"Temporary idle"
"629","299880",2018-08-08,145.770833333333,1,1069.08,"One-timer",1069.08,3,1,1,311,5,"Temporary idle"
"630","300048",2018-07-22,162.770833333333,1,3539.76,"One-timer",3539.76,3,1,1,311,5,"Temporary idle"
"631","300384",2018-07-13,171.770833333333,1,3179.52,"One-timer",3179.52,3,1,1,311,5,"Temporary idle"
"632","300531",2018-06-23,191.770833333333,1,2456.88,"One-timer",2456.88,3,1,1,311,5,"NA"
"633","300720",2018-07-29,155.770833333333,2,3598.92,"More than once",1799.46,3,1,1,311,5,"Temporary idle"
"634","300846",2018-06-23,191.770833333333,1,1525.08,"One-timer",1525.08,3,1,1,311,5,"NA"
"635","301119",2018-06-23,191.770833333333,1,2567.76,"One-timer",2567.76,3,1,1,311,5,"NA"
"636","301140",2018-07-17,167.770833333333,1,1117.2,"One-timer",1117.2,3,1,1,311,5,"Temporary idle"
"637","301413",2018-07-20,164.770833333333,1,720,"One-timer",720,3,1,1,311,5,"Temporary idle"
"638","301875",2018-08-19,134.770833333333,1,1950.48,"One-timer",1950.48,3,1,1,311,5,"Temporary idle"
"639","301917",2018-08-13,140.770833333333,2,5116.68,"More than once",2558.34,3,1,1,311,5,"Temporary idle"
"640","302253",2018-07-17,167.770833333333,1,562.92,"One-timer",562.92,3,1,1,311,5,"Temporary idle"
"641","302883",2018-07-17,167.770833333333,1,2197.44,"One-timer",2197.44,3,1,1,311,5,"Temporary idle"
"642","303282",2018-07-31,153.770833333333,2,12221.82,"More than once",6110.91,3,1,1,311,5,"Temporary idle"
"643","303450",2018-08-24,129.770833333333,3,3734.28,"More than once",1244.76,3,1,1,311,5,"Temporary idle"
"644","303513",2018-08-14,139.770833333333,1,991.14,"One-timer",991.14,3,1,1,311,5,"Temporary idle"
"645","304269",2018-07-28,156.770833333333,1,3847.08,"One-timer",3847.08,3,1,1,311,5,"Temporary idle"
"646","304521",2018-08-21,132.770833333333,2,2002.14,"More than once",1001.07,3,1,1,311,5,"Temporary idle"
"647","304752",2018-08-17,136.770833333333,2,2204.88,"More than once",1102.44,3,1,1,311,5,"Temporary idle"
"648","305172",2018-06-29,185.770833333333,4,7323.54,"More than once",1830.885,3,1,1,311,5,"Temporary idle"
"649","305382",2018-08-19,134.770833333333,1,855.84,"One-timer",855.84,3,1,1,311,5,"Temporary idle"
"650","306936",2018-06-23,191.770833333333,2,3283.2,"More than once",1641.6,3,1,1,311,5,"Inactive"
"651","307020",2018-07-30,154.770833333333,2,3368.22,"More than once",1684.11,3,1,1,311,5,"Temporary idle"
"652","307062",2018-08-20,133.770833333333,1,2489.52,"One-timer",2489.52,3,1,1,311,5,"Temporary idle"
"653","307125",2018-08-08,145.770833333333,2,7176.12,"More than once",3588.06,3,1,1,311,5,"Temporary idle"
"654","307587",2018-08-03,150.770833333333,1,1934.64,"One-timer",1934.64,3,1,1,311,5,"Temporary idle"
"655","308049",2018-06-24,190.770833333333,3,9690.54,"More than once",3230.18,3,1,1,311,5,"Temporary idle"
"656","308112",2018-07-01,183.770833333333,2,5976.24,"More than once",2988.12,3,1,1,311,5,"Temporary idle"
"657","308469",2018-07-27,157.770833333333,1,909,"One-timer",909,3,1,1,311,5,"Temporary idle"
"658","308637",2018-07-17,167.770833333333,2,1302,"More than once",651,3,1,1,311,5,"Temporary idle"
"659","308679",2018-07-21,163.770833333333,1,709.56,"One-timer",709.56,3,1,1,311,5,"Temporary idle"
"660","308805",2018-08-06,147.770833333333,1,1488,"One-timer",1488,3,1,1,311,5,"Temporary idle"
"661","309540",2018-08-07,146.770833333333,3,11956.92,"More than once",3985.64,3,1,1,311,5,"Temporary idle"
"662","310170",2018-07-03,181.770833333333,2,6524.16,"More than once",3262.08,3,1,1,311,5,"Temporary idle"
"663","311136",2018-08-07,146.770833333333,1,2251.08,"One-timer",2251.08,3,1,1,311,5,"Temporary idle"
"664","311157",2018-08-04,149.770833333333,2,8898.36,"More than once",4449.18,3,1,1,311,5,"Temporary idle"
"665","311283",2018-08-24,129.770833333333,3,2612.34,"More than once",870.78,3,1,1,311,5,"Temporary idle"
"666","311388",2018-08-08,145.770833333333,3,15726.36,"More than once",5242.12,3,1,1,311,5,"Temporary idle"
"667","312207",2018-08-19,134.770833333333,3,5809.2,"More than once",1936.4,3,1,1,311,5,"Temporary idle"
"668","312333",2018-07-25,159.770833333333,1,4308.6,"One-timer",4308.6,3,1,1,311,5,"Temporary idle"
"669","312648",2018-07-28,156.770833333333,1,3063.72,"One-timer",3063.72,3,1,1,311,5,"Temporary idle"
"670","312816",2018-07-31,153.770833333333,2,3314.04,"More than once",1657.02,3,1,1,311,5,"Temporary idle"
"671","313320",2018-07-23,161.770833333333,2,7716.72,"More than once",3858.36,3,1,1,311,5,"Temporary idle"
"672","314685",2018-08-06,147.770833333333,2,2120.52,"More than once",1060.26,3,1,1,311,5,"Temporary idle"
"673","314748",2018-07-24,160.770833333333,1,2774.46,"One-timer",2774.46,3,1,1,311,5,"Temporary idle"
"674","315882",2018-08-05,148.770833333333,1,1125.9,"One-timer",1125.9,3,1,1,311,5,"Temporary idle"
"675","316323",2018-07-22,162.770833333333,1,3071.76,"One-timer",3071.76,3,1,1,311,5,"Temporary idle"
"676","316659",2018-07-23,161.770833333333,4,6992.94,"More than once",1748.235,3,1,1,311,5,"Temporary idle"
"677","316932",2018-07-20,164.770833333333,2,3795.12,"More than once",1897.56,3,1,1,311,5,"Temporary idle"
"678","317058",2018-08-22,131.770833333333,3,330511.86,"More than once",110170.62,3,1,1,311,5,"Temporary idle"
"679","317184",2018-08-08,145.770833333333,2,7098.72,"More than once",3549.36,3,1,1,311,5,"Temporary idle"
"680","317835",2018-06-26,188.770833333333,1,1153.08,"One-timer",1153.08,3,1,1,311,5,"Temporary idle"
"681","317919",2018-06-26,188.770833333333,2,1094.88,"More than once",547.44,3,1,1,311,5,"Temporary idle"
"682","318003",2018-07-10,174.770833333333,1,1955.16,"One-timer",1955.16,3,1,1,311,5,"Temporary idle"
"683","318087",2018-06-25,189.770833333333,1,4649.52,"One-timer",4649.52,3,1,1,311,5,"Temporary idle"
"684","319410",2018-07-10,174.770833333333,1,2380.74,"One-timer",2380.74,3,1,1,311,5,"Temporary idle"
"685","319452",2018-06-24,190.770833333333,1,843.84,"One-timer",843.84,3,1,1,311,5,"Temporary idle"
"686","319683",2018-07-10,174.770833333333,2,5959.32,"More than once",2979.66,3,1,1,311,5,"Temporary idle"
"687","319725",2018-07-01,183.770833333333,1,3006.84,"One-timer",3006.84,3,1,1,311,5,"Temporary idle"
"688","319830",2018-06-26,188.770833333333,2,2779.2,"More than once",1389.6,3,1,1,311,5,"Temporary idle"
"689","320166",2018-06-27,187.770833333333,2,4004.64,"More than once",2002.32,3,1,1,311,5,"Temporary idle"
"690","321132",2018-08-03,150.770833333333,1,1493.4,"One-timer",1493.4,3,1,1,311,5,"Temporary idle"
"691","321594",2018-08-05,148.770833333333,1,2292,"One-timer",2292,3,1,1,311,5,"Temporary idle"
"692","321993",2018-07-27,157.770833333333,1,8523.84,"One-timer",8523.84,3,1,1,311,5,"Temporary idle"
"693","323001",2018-07-22,162.770833333333,2,4949.28,"More than once",2474.64,3,1,1,311,5,"Temporary idle"
"694","323106",2018-08-18,135.770833333333,1,2085,"One-timer",2085,3,1,1,311,5,"Temporary idle"
"695","323505",2018-08-15,138.770833333333,1,2680.44,"One-timer",2680.44,3,1,1,311,5,"Temporary idle"
"696","324093",2018-07-22,162.770833333333,2,3700.32,"More than once",1850.16,3,1,1,311,5,"Temporary idle"
"697","325668",2018-08-15,138.770833333333,6,8115,"More than once",1352.5,3,1,1,311,5,"Temporary idle"
"698","325857",2018-07-02,182.770833333333,1,1730.16,"One-timer",1730.16,3,1,1,311,5,"Temporary idle"
"699","326592",2018-07-18,166.770833333333,1,709.62,"One-timer",709.62,3,1,1,311,5,"Temporary idle"
"700","327789",2018-08-20,133.770833333333,1,2476.56,"One-timer",2476.56,3,1,1,311,5,"Temporary idle"
"701","328503",2018-08-13,140.770833333333,3,5275.32,"More than once",1758.44,3,1,1,311,5,"Temporary idle"
"702","328608",2018-07-31,153.770833333333,2,5452.86,"More than once",2726.43,3,1,1,311,5,"Temporary idle"
"703","328755",2018-06-22,192.770833333333,1,4479.72,"One-timer",4479.72,3,1,1,311,5,"NA"
"704","328818",2018-08-14,139.770833333333,5,8488.8,"More than once",1697.76,3,1,1,311,5,"Temporary idle"
"705","329028",2018-07-18,166.770833333333,1,635.04,"One-timer",635.04,3,1,1,311,5,"Temporary idle"
"706","329805",2018-08-03,150.770833333333,1,1186.92,"One-timer",1186.92,3,1,1,311,5,"Temporary idle"
"707","330057",2018-07-01,183.770833333333,1,1247.04,"One-timer",1247.04,3,1,1,311,5,"Temporary idle"
"708","330204",2018-08-03,150.770833333333,2,1809.96,"More than once",904.98,3,1,1,311,5,"Temporary idle"
"709","330309",2018-07-23,161.770833333333,1,704.64,"One-timer",704.64,3,1,1,311,5,"Temporary idle"
"710","330372",2018-07-23,161.770833333333,2,2109.12,"More than once",1054.56,3,1,1,311,5,"Temporary idle"
"711","330729",2018-06-30,184.770833333333,3,369172.2,"More than once",123057.4,3,1,1,311,5,"Temporary idle"
"712","330939",2018-07-17,167.770833333333,3,2054.64,"More than once",684.88,3,1,1,311,5,"Temporary idle"
"713","331317",2018-06-24,190.770833333333,4,8676.84,"More than once",2169.21,3,1,1,311,5,"Temporary idle"
"714","331380",2018-08-21,132.770833333333,3,3612.6,"More than once",1204.2,3,1,1,311,5,"Temporary idle"
"715","332073",2018-07-28,156.770833333333,2,10181.04,"More than once",5090.52,3,1,1,311,5,"Temporary idle"
"716","332892",2018-08-18,135.770833333333,2,1260.18,"More than once",630.09,3,1,1,311,5,"Temporary idle"
"717","333522",2018-08-06,147.770833333333,4,4242.48,"More than once",1060.62,3,1,1,311,5,"Temporary idle"
"718","333711",2018-07-09,175.770833333333,1,3218.88,"One-timer",3218.88,3,1,1,311,5,"Temporary idle"
"719","333837",2018-08-10,143.770833333333,2,1673.4,"More than once",836.7,3,1,1,311,5,"Temporary idle"
"720","334278",2018-08-14,139.770833333333,2,2642.16,"More than once",1321.08,3,1,1,311,5,"Temporary idle"
"721","334425",2018-08-10,143.770833333333,1,1717.92,"One-timer",1717.92,3,1,1,311,5,"Temporary idle"
"722","334635",2018-06-26,188.770833333333,1,645.48,"One-timer",645.48,3,1,1,311,5,"Temporary idle"
"723","336126",2018-07-24,160.770833333333,1,754.38,"One-timer",754.38,3,1,1,311,5,"Temporary idle"
"724","336714",2018-08-08,145.770833333333,3,3415.98,"More than once",1138.66,3,1,1,311,5,"Temporary idle"
"725","337155",2018-07-15,169.770833333333,1,1117.26,"One-timer",1117.26,3,1,1,311,5,"Temporary idle"
"726","338037",2018-06-25,189.770833333333,1,1534.8,"One-timer",1534.8,3,1,1,311,5,"Temporary idle"
"727","338289",2018-07-17,167.770833333333,2,3757.68,"More than once",1878.84,3,1,1,311,5,"Temporary idle"
"728","338373",2018-08-21,132.770833333333,1,932.46,"One-timer",932.46,3,1,1,311,5,"Temporary idle"
"729","338436",2018-07-24,160.770833333333,1,4891.32,"One-timer",4891.32,3,1,1,311,5,"Temporary idle"
"730","338457",2018-08-15,138.770833333333,1,1862.88,"One-timer",1862.88,3,1,1,311,5,"Temporary idle"
"731","339423",2018-07-03,181.770833333333,2,7096.92,"More than once",3548.46,3,1,1,311,5,"Temporary idle"
"732","340053",2018-06-29,185.770833333333,1,2452.2,"One-timer",2452.2,3,1,1,311,5,"Temporary idle"
"733","340557",2018-06-30,184.770833333333,2,2522.64,"More than once",1261.32,3,1,1,311,5,"Temporary idle"
"734","340746",2018-08-01,152.770833333333,3,2002.32,"More than once",667.44,3,1,1,311,5,"Temporary idle"
"735","340767",2018-07-10,174.770833333333,1,2605.68,"One-timer",2605.68,3,1,1,311,5,"Temporary idle"
"736","340830",2018-08-15,138.770833333333,2,4435.44,"More than once",2217.72,3,1,1,311,5,"Temporary idle"
"737","341124",2018-07-24,160.770833333333,2,11898.96,"More than once",5949.48,3,1,1,311,5,"Temporary idle"
"738","341775",2018-08-08,145.770833333333,1,4216.74,"One-timer",4216.74,3,1,1,311,5,"Temporary idle"
"739","342699",2018-07-18,166.770833333333,1,3352.32,"One-timer",3352.32,3,1,1,311,5,"Temporary idle"
"740","342783",2018-08-08,145.770833333333,1,1719,"One-timer",1719,3,1,1,311,5,"Temporary idle"
"741","343476",2018-08-07,146.770833333333,3,1742.52,"More than once",580.84,3,1,1,311,5,"Temporary idle"
"742","344904",2018-08-13,140.770833333333,1,1109.4,"One-timer",1109.4,3,1,1,311,5,"Temporary idle"
"743","345051",2018-07-22,162.770833333333,3,5142.96,"More than once",1714.32,3,1,1,311,5,"Temporary idle"
"744","345408",2018-08-06,147.770833333333,1,1523.82,"One-timer",1523.82,3,1,1,311,5,"Temporary idle"
"745","345429",2018-08-07,146.770833333333,2,5786.16,"More than once",2893.08,3,1,1,311,5,"Temporary idle"
"746","345597",2018-07-17,167.770833333333,1,1340.4,"One-timer",1340.4,3,1,1,311,5,"Temporary idle"
"747","346143",2018-08-12,141.770833333333,1,1155.36,"One-timer",1155.36,3,1,1,311,5,"Temporary idle"
"748","346920",2018-08-18,135.770833333333,3,8112.36,"More than once",2704.12,3,1,1,311,5,"Temporary idle"
"749","347109",2018-08-14,139.770833333333,1,3771.48,"One-timer",3771.48,3,1,1,311,5,"Temporary idle"
"750","347592",2018-06-23,191.770833333333,2,2788.32,"More than once",1394.16,3,1,1,311,5,"NA"
"751","347907",2018-08-10,143.770833333333,2,4793.28,"More than once",2396.64,3,1,1,311,5,"Temporary idle"
"752","348201",2018-08-22,131.770833333333,1,627.84,"One-timer",627.84,3,1,1,311,5,"Temporary idle"
"753","348327",2018-07-03,181.770833333333,1,1867.2,"One-timer",1867.2,3,1,1,311,5,"Temporary idle"
"754","348810",2018-07-16,168.770833333333,1,629.28,"One-timer",629.28,3,1,1,311,5,"Temporary idle"
"755","348831",2018-08-18,135.770833333333,1,1031.4,"One-timer",1031.4,3,1,1,311,5,"Temporary idle"
"756","348894",2018-08-22,131.770833333333,1,3679.74,"One-timer",3679.74,3,1,1,311,5,"Temporary idle"
"757","348957",2018-06-30,184.770833333333,1,1174.08,"One-timer",1174.08,3,1,1,311,5,"Temporary idle"
"758","349314",2018-07-13,171.770833333333,2,1807.44,"More than once",903.72,3,1,1,311,5,"Temporary idle"
"759","349839",2018-08-15,138.770833333333,1,169.92,"One-timer",169.92,3,1,1,311,5,"Temporary idle"
"760","350637",2018-06-24,190.770833333333,1,934.56,"One-timer",934.56,3,1,1,311,5,"Temporary idle"
"761","350658",2018-07-09,175.770833333333,2,16550.4,"More than once",8275.2,3,1,1,311,5,"Temporary idle"
"762","351876",2018-07-21,163.770833333333,1,1901.82,"One-timer",1901.82,3,1,1,311,5,"Temporary idle"
"763","352023",2018-08-06,147.770833333333,1,4091.04,"One-timer",4091.04,3,1,1,311,5,"Temporary idle"
"764","353010",2018-08-12,141.770833333333,1,2568.48,"One-timer",2568.48,3,1,1,311,5,"Temporary idle"
"765","353283",2018-07-08,176.770833333333,1,2887.8,"One-timer",2887.8,3,1,1,311,5,"Temporary idle"
"766","353472",2018-08-20,133.770833333333,3,1585.14,"More than once",528.38,3,1,1,311,5,"Temporary idle"
"767","353514",2018-07-08,176.770833333333,1,2912.16,"One-timer",2912.16,3,1,1,311,5,"Temporary idle"
"768","353598",2018-08-07,146.770833333333,2,4882.62,"More than once",2441.31,3,1,1,311,5,"Temporary idle"
"769","353829",2018-08-18,135.770833333333,1,1032.66,"One-timer",1032.66,3,1,1,311,5,"Temporary idle"
"770","354543",2018-08-17,136.770833333333,2,2294.7,"More than once",1147.35,3,1,1,311,5,"Temporary idle"
"771","354669",2018-08-10,143.770833333333,3,12106.62,"More than once",4035.54,3,1,1,311,5,"Temporary idle"
"772","355803",2018-07-24,160.770833333333,3,6767.88,"More than once",2255.96,3,1,1,311,5,"Temporary idle"
"773","355887",2018-06-30,184.770833333333,1,2596.56,"One-timer",2596.56,3,1,1,311,5,"Temporary idle"
"774","356055",2018-08-20,133.770833333333,4,4303.8,"More than once",1075.95,3,1,1,311,5,"Temporary idle"
"775","356097",2018-06-26,188.770833333333,2,3284.64,"More than once",1642.32,3,1,1,311,5,"Temporary idle"
"776","356223",2018-08-17,136.770833333333,1,916.8,"One-timer",916.8,3,1,1,311,5,"Temporary idle"
"777","356265",2018-07-09,175.770833333333,1,1067.04,"One-timer",1067.04,3,1,1,311,5,"Temporary idle"
"778","356307",2018-08-15,138.770833333333,1,2273.76,"One-timer",2273.76,3,1,1,311,5,"Temporary idle"
"779","356790",2018-07-17,167.770833333333,1,1488,"One-timer",1488,3,1,1,311,5,"Temporary idle"
"780","357546",2018-08-19,134.770833333333,2,1286.4,"More than once",643.2,3,1,1,311,5,"Temporary idle"
"781","358071",2018-08-10,143.770833333333,1,1771.2,"One-timer",1771.2,3,1,1,311,5,"Temporary idle"
"782","359520",2018-07-02,182.770833333333,1,2549.04,"One-timer",2549.04,3,1,1,311,5,"Temporary idle"
"783","359604",2018-08-19,134.770833333333,1,2342.64,"One-timer",2342.64,3,1,1,311,5,"Temporary idle"
"784","359982",2018-06-26,188.770833333333,1,4797.6,"One-timer",4797.6,3,1,1,311,5,"Temporary idle"
"785","360192",2018-08-10,143.770833333333,3,13785,"More than once",4595,3,1,1,311,5,"Temporary idle"
"786","360654",2018-07-18,166.770833333333,1,411,"One-timer",411,3,1,1,311,5,"Temporary idle"
"787","360696",2018-08-03,150.770833333333,1,2367.24,"One-timer",2367.24,3,1,1,311,5,"Temporary idle"
"788","360927",2018-07-09,175.770833333333,1,1605.6,"One-timer",1605.6,3,1,1,311,5,"Temporary idle"
"789","361557",2018-07-01,183.770833333333,1,940.92,"One-timer",940.92,3,1,1,311,5,"Temporary idle"
"790","361914",2018-08-22,131.770833333333,1,1201.2,"One-timer",1201.2,3,1,1,311,5,"Temporary idle"
"791","362145",2018-07-31,153.770833333333,1,1421.64,"One-timer",1421.64,3,1,1,311,5,"Temporary idle"
"792","362523",2018-07-27,157.770833333333,1,491.4,"One-timer",491.4,3,1,1,311,5,"Temporary idle"
"793","362817",2018-07-08,176.770833333333,2,8664.48,"More than once",4332.24,3,1,1,311,5,"Temporary idle"
"794","362838",2018-06-24,190.770833333333,1,1703.16,"One-timer",1703.16,3,1,1,311,5,"Temporary idle"
"795","364602",2018-06-26,188.770833333333,2,2417.82,"More than once",1208.91,3,1,1,311,5,"Temporary idle"
"796","364707",2018-06-27,187.770833333333,1,1267.2,"One-timer",1267.2,3,1,1,311,5,"Temporary idle"
"797","364854",2018-07-17,167.770833333333,2,4108.92,"More than once",2054.46,3,1,1,311,5,"Temporary idle"
"798","364875",2018-08-05,148.770833333333,3,2523.3,"More than once",841.1,3,1,1,311,5,"Temporary idle"
"799","365274",2018-07-16,168.770833333333,1,1697.04,"One-timer",1697.04,3,1,1,311,5,"Temporary idle"
"800","365589",2018-08-20,133.770833333333,2,6394.68,"More than once",3197.34,3,1,1,311,5,"Temporary idle"
"801","365694",2018-08-20,133.770833333333,1,120,"One-timer",120,3,1,1,311,5,"Temporary idle"
"802","366303",2018-07-16,168.770833333333,1,4445.28,"One-timer",4445.28,3,1,1,311,5,"Temporary idle"
